MOF_name,molecule,fugacity,loading
OPT_sqca_sym_8_mc_9_sym_3_on_2_1B_2NO2_1B_2NO2,22_DMB,98252.4136891507,2.9610832758
OPT_ssa_sym_5_mc_2_1B_2NH2,22_DMB,98252.4136891507,1.7889994346
OPT_ssa_sym_5_mc_2_2B_2SH,22_DMB,98252.4136891507,2.1733730903
OPT_ssa_sym_5_mc_2_sym_5_on_11_1B_2SH,22_DMB,98252.4136891507,4.1597446916
OPT_ssa_sym_5_mc_2_sym_5_on_11_2B_4CN,22_DMB,98252.4136891507,1.1907222991
OPT_ssa_sym_5_mc_2_sym_5_on_9_1B_2SH,22_DMB,98252.4136891507,3.921948736
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2OH,22_DMB,98252.4136891507,1.7267453023
OPT_ssa_sym_5_on_9_sym_5_mc_2_1B_4Br,22_DMB,98252.4136891507,1.8227944002
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_2CN,22_DMB,98252.4136891507,3.2265563165
OPT_stp_sym_5_on_9_sym_7_mc_4_2B_2CF3,22_DMB,98252.4136891507,1.5669224262
OPT_stp_sym_5_on_9_sym_7_mc_4_ntn_edge,22_DMB,98252.4136891507,3.0361813331
OPT_stp_sym_7_mc_4_sym_5_on_11_2B_2Br,22_DMB,98252.4136891507,2.16570661
OPT_stp_sym_7_mc_4_sym_5_on_11_2B_4CN,22_DMB,98252.4136891507,1.3051178543
OPT_stu_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,22_DMB,98252.4136891507,5.5531686166
OPT_stu_sym_5_mc_2_sym_3_on_2_2B_2NO2_2B_2NO2,22_DMB,98252.4136891507,1.0777615549
OPT_stx_sym_5_mc_2_sym_3_on_2_1B_2CN_1B_2CN,22_DMB,98252.4136891507,3.555205105
OPT_stx_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,22_DMB,98252.4136891507,5.2078050174
OPT_stx_sym_5_mc_2_sym_3_on_2_2B_2NO2_2B_2NO2,22_DMB,98252.4136891507,0.9428418188
OPT_stx_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2SH,22_DMB,98252.4136891507,4.1254902448
OPT_sty_sym_5_mc_2_sym_3_on_2_1B_2NO2_ntn_edge,22_DMB,98252.4136891507,2.4697316622
OPT_sty_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2SH,22_DMB,98252.4136891507,5.3293066794
OPT_sur_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,22_DMB,98252.4136891507,3.135371748
OPT_svnd_sym_6_mc_3_sym_3_on_2_1B_2Br_1B_2Br,22_DMB,98252.4136891507,5.4265226399
OPT_svnd_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge,22_DMB,98252.4136891507,3.8279084826
OPT_tfk_sym_5_mc_2_sym_3_on_2_1B_4F_1B_4F,22_DMB,98252.4136891507,1.9816782714
OPT_tfk_sym_5_mc_2_sym_3_on_2_2B_4CN_2B_4CN,22_DMB,98252.4136891507,0.7836909715
OPT_the_sym_8_mc_9_sym_3_on_1_1B_4Br,22_DMB,98252.4136891507,1.3479416064
OPT_the_sym_8_mc_9_sym_3_on_1_2B_4CN,22_DMB,98252.4136891507,1.2182984285
OPT_the_sym_8_mc_9_sym_3_on_2_1B_4CN,22_DMB,98252.4136891507,1.7942511383
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2SH,22_DMB,98252.4136891507,3.0119445009
OPT_tru_sym_5_mc_2_sym_3_on_2_1B_4F_1B_4F_1B_4F_1B_4F,22_DMB,98252.4136891507,2.0459747179
OPT_tty_sym_8_mc_9_sym_3_on_1_1B_4CN_1B_4CN,22_DMB,98252.4136891507,3.3374608347
OPT_tty_sym_8_mc_9_sym_3_on_1_2B_4CN_2B_4CN,22_DMB,98252.4136891507,1.0465344731
OPT_tty_sym_8_mc_9_sym_3_on_2_2B_2Br_2B_2Br,22_DMB,98252.4136891507,1.5869232478
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2CF3_1B_2CF3,22_DMB,98252.4136891507,2.499579948
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,22_DMB,98252.4136891507,2.9615827388
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2F_2B_2F,22_DMB,98252.4136891507,1.3445227245
OPT_ucp_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2F,22_DMB,98252.4136891507,4.4412600506
OPT_xll_sym_5_on_9_sym_3_on_2_sym_6_mc_3_1B_2CH3_1B_2CH3_1B_2CH3_1B_2CH3,22_DMB,98252.4136891507,6.9325361696
OPT_acs_sym_7_mc_4_1B_2CH3,22_DMB,98252.4136891507,2.3042456865
OPT_acs_sym_7_mc_4_2B_2F,22_DMB,98252.4136891507,4.0540088315
