MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
SR_rtl_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_1B_2NO2_Ch_1x1x2,307.4512500000,45.3643445693,-3.58900,-368405.224554,0.00000,-94543.513476,-4247.89346,38869.23681,-467196.63149,49.55530,8016139.59684940520674,h2_77K_100Bar
SR_sbr_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_ntn_edge_1B_2OH_Ch_1x2x2,538.2730000000,27.7382887993,-4.43392,-251520.236270,0.00000,-41039.178646,-2263.02967,12631.31881,-294822.44459,47.52579,8016139.59684940520674,h2_77K_100Bar
SR_sku_v1-4c_bicyclooctane_Ch_v2-6c_Zn_1_Ch_1DoU_Ch_1TrU_Ch_1x1x1,395.6895000000,46.2110239679,-3.75547,-155123.242044,0.00000,-33091.806241,-1646.10055,11053.34019,-189861.14884,54.58736,8016139.59684940520674,h2_77K_100Bar
SR_smh_v1-6c_Zr_1_Ch_1B_4Br_Ch_1x1x1,693.0570000000,24.8023752841,-2.07840,-154732.859721,0.00000,-43933.176277,-1863.87747,17990.05054,-200529.91347,36.65965,8016139.59684940520674,h2_77K_100Bar
SR_snk_v1-6c_Zn_1_Ch_1B_2NH2_Ch_1x1x2,1054.0390000000,38.2978079682,-4.54029,-407766.760250,0.00000,-85429.108391,-4189.11422,27104.82802,-497384.98286,52.51150,8016139.59684940520674,h2_77K_100Bar
SR_snl_v1-6c_Zn_1_Ch_1B_2SH_Ch_1x1x2,2180.0590000000,35.3953911345,-4.80799,-864468.557691,0.00000,-179211.517534,-8922.85442,100519.16164,-1052602.92965,52.22150,8016139.59684940520674,h2_77K_100Bar
SR_son_v1-6c_Zr_1_Ch_1B_2CH3_Ch_1x1x1,2743.6980000000,29.2428261409,-3.96638,-916764.983297,0.00000,-210201.624405,-10063.47043,68492.64974,-1137030.07813,44.88686,8016139.59684940520674,h2_77K_100Bar
SR_ssa_v1-4c_pyrene_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_1x1x1,266.8210000000,74.4350838992,-2.67316,-118991.759222,0.00000,-41056.447975,-1724.11290,14486.19933,-161772.32009,49.15087,8016139.59684940520674,h2_77K_100Bar
SR_ssd_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_2SH_Ch_2x2x2,1652.7015000000,28.9376848080,-3.58335,-569845.116006,0.00000,-120681.351918,-5945.98734,61487.41808,-696472.45526,46.94716,8016139.59684940520674,h2_77K_100Bar
SR_ssde_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_2B_2F_Ch_ntn_edge_1x1x1,543.5655000000,47.5973139275,-2.88710,-175047.110774,0.00000,-39978.058446,-1870.90013,14874.02605,-216896.06935,47.25904,8016139.59684940520674,h2_77K_100Bar
