MOF_name,molecule,fugacity,loading
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_2B_2Br_Ch_1x1x1,H2,499640.89963272936,1.7846270279
SR_mhg_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_1DoU_Ch_1TrU_Ch_1x1x2,H2,499640.89963272936,1.2020511506
SR_mmn_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_v3-4c_1anC_Ch_1B_2SH_Ch_1x1x1,H2,499640.89963272936,2.3462648171
SR_mod_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-3c_triazine_Ch_v4-6c_Zr_1_Ch_1B_2OH_Ch_1x1x2,H2,499640.89963272936,1.8325459012
SR_mrc_v1-6c_Zn_1_Ch_v2-4c_1anC_Ch_ntn_edge_1DoU_Ch_2x2x2,H2,499640.89963272936,2.0003579892
SR_mrc_v1-6c_Zr_1_Ch_v2-4c_bicyclooctane_Ch_1B_2F_Ch_2x1x2,H2,499640.89963272936,1.6190443948
SR_msq_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_v3-6c_bicyclooctane_Ch_1B_2OH_Ch_1x2x2,H2,499640.89963272936,1.7351353064
SR_muo_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_pyrrole_Ch_ntn_edge_1B_4CN_Ch_1x1x2,H2,499640.89963272936,1.7252249475
SR_muo_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-3c_triazine_Ch_2B_4F_Ch_ntn_edge_1x1x2,H2,499640.89963272936,1.645632182
SR_myc_v1-6c_Zn_1_Ch_v2-3c_triazine_Ch_ntn_edge_1B_2NH2_Ch_1x1x1,H2,499640.89963272936,1.8342862057
SR_myc_v1-6c_Zr_1_Ch_v2-3c_pyrrole_Ch_1B_4CN_Ch_1x1x1,H2,499640.89963272936,1.6838989518
SR_nba_v1-4c_Cu_1_Ch_v2-3c_B_Ch_ntn_edge_2B_2SH_Ch_1x1x1,H2,499640.89963272936,3.1806261151
