MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
SR_ceq_v1-6c_Cr_1_Ch_v2-6c_bicyclooctane_Ch_v3-3c_triazine_Ch_2B_2NO2_Ch_1x1x1,13.9865000000,1.9755361634,-3.58340,-3735.835480,-522.14286,-31.348915,0.40975,527.61357,-4288.91751,1.52648,499640.89963272935711,h2_160K_5Bar
SR_cer_v1-3c_B_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1B_2Br_Ch_2x2x1,70.4525000000,1.5074602029,-4.86236,-30714.338024,-464.59146,-245.234942,-6.85115,3582.29060,-31431.01558,2.70947,499640.89963272935711,h2_160K_5Bar
SR_cer_v1-3c_triazine_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_2B_2CH3_Ch_ntn_edge_2x2x1,52.5100000000,2.2636806901,-4.65861,-23364.625940,-1001.63277,-189.630755,-4.25837,2075.30197,-24560.14784,2.89266,499640.89963272935711,h2_160K_5Bar
SR_cet_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_v3-6c_bicyclooctane_Ch_ntn_edge_2B_fused_Ch_2x2x1,63.7500000000,3.0228761699,-5.63135,-34852.614286,-982.61835,-334.520522,-12.48357,4163.24308,-36182.23673,4.03434,499640.89963272935711,h2_160K_5Bar
SR_cev_v1-4c_B_Ch_v2-4c_B_Ch_v3-4c_Cu_1_Ch_1B_4F_Ch_ntn_edge_2x2x1,48.7325000000,1.8168529878,-5.25859,-23049.468362,-1246.59710,-204.227863,-3.16023,4437.29864,-24503.45355,2.95941,499640.89963272935711,h2_160K_5Bar
SR_cev_v1-4c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1B_2F_Ch_2x2x1,70.3560000000,1.7755497433,-3.73042,-22318.477370,-1648.21138,-177.083315,-5.41554,2087.84350,-24149.18760,1.85988,499640.89963272935711,h2_160K_5Bar
SR_cez_v1-4c_Cu_1_Ch_v2-6c_B_Ch_v3-3c_pyrrole_Ch_ntn_edge_2B_fused_Ch_2x2x1,54.1725000000,2.3514750542,-6.83452,-34180.927580,-1972.03759,-343.655638,-6.71561,5022.63793,-36503.33642,4.44613,499640.89963272935711,h2_160K_5Bar
SR_cut_v1-8c_Zr_1_Ch_v2-3c_pyrrole_Ch_2B_4H_Ch_1x1x2,17.6080000000,2.9846885912,-3.01318,-3973.216469,-147.20186,-34.613628,-1.25820,451.90349,-4156.29015,1.33349,499640.89963272935711,h2_160K_5Bar
SR_dnr_v1-4c_pyrene_Ch_v2-4c_Cu_1_Ch_v3-3c_triazine_Ch_1TrU_Ch_1DoU_Ch_1x1x2,22.6065000000,2.6664701111,-2.97566,-8954.935140,-479.11538,-90.348459,-2.48980,831.87076,-9526.88878,1.34874,499640.89963272935711,h2_160K_5Bar
SR_edq_v1-3c_pyrrole_Ch_v2-6c_Cr_1_Ch_4B_fused_8H_Ch_1x1x1,58.4730000000,3.4315037474,-3.71820,-17097.909731,-999.12662,-143.427380,-2.68245,2091.11418,-18243.14618,1.80500,499640.89963272935711,h2_160K_5Bar
SR_epe_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_1TrU_Ch_1x1x1,50.2580000000,2.8806219417,-2.81108,-8148.944180,-593.06050,-80.481232,-0.56652,1427.26834,-8823.05243,1.12832,499640.89963272935711,h2_160K_5Bar
SR_epq_v1-4c_Cu_1_Ch_v2-6c_B_Ch_v3-3c_B_Ch_ntn_edge_1B_2SH_Ch_2x2x2,73.8250000000,1.0897051986,-7.60818,-55169.951938,-10120.72654,-479.361886,-33.82914,7601.98390,-65803.86950,3.66040,499640.89963272935711,h2_160K_5Bar
SR_esg_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_1B_4F_Ch_1x2x1,18.1840000000,1.4330347261,-5.64123,-17865.788115,-1290.97244,-144.817299,-6.75487,3342.03889,-19308.33273,2.93301,499640.89963272935711,h2_160K_5Bar
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_pyrrole_Ch_1B_2CF3_Ch_ntn_edge_2x2x2,35.0257500000,1.5295672955,-6.16216,-40571.271712,-3508.70867,-186.331796,-5.04136,6740.32198,-44271.35354,2.80375,499640.89963272935711,h2_160K_5Bar
SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1B_2SH_Ch_ntn_edge_1x1x2,31.7300000000,2.2400007236,-5.68433,-15967.978189,-1901.76295,-151.068679,-1.06814,2467.30980,-18021.87797,3.61444,499640.89963272935711,h2_160K_5Bar
SR_flt_v1-3c_pyrrole_Ch_v2-8c_Zr_1_Ch_2B_2CH3_Ch_1x1x1,16.1260000000,2.2966366030,-4.32262,-5441.657961,-302.57487,-38.325693,-1.00546,895.06056,-5783.56399,1.58933,499640.89963272935711,h2_160K_5Bar
SR_fly_v1-6c_Zn_1_Ch_v2-3c_pyrrole_Ch_1TrU_Ch_1DoU_Ch_1B_4H_Ch_1x2x1,13.2251250000,1.9044475923,-4.17129,-17476.278891,-1758.53884,-150.810335,-2.93736,2438.85881,-19388.56543,2.10343,499640.89963272935711,h2_160K_5Bar
SR_fmj_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_triazine_Ch_v5-4c_Cu_1_Ch_1TrU_Ch_1DoU_Ch_1B_4H_Ch_1x1x1,16.6455000000,2.2735163783,-3.41110,-3761.409611,-241.35402,-34.596479,-0.65612,439.46591,-4038.01623,1.43330,499640.89963272935711,h2_160K_5Bar
SR_fof_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_1B_4H_Ch_1DoU_Ch_1x1x1,16.1695000000,2.3587374285,-4.03702,-5163.325532,-356.13252,-47.061232,-1.17651,577.46753,-5567.69580,2.03761,499640.89963272935711,h2_160K_5Bar
SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_2Br_Ch_2x2x2,74.7185000000,1.5101365956,-5.04409,-33316.163979,-1545.56744,-251.974962,-5.60279,4333.70020,-35119.30918,2.66558,499640.89963272935711,h2_160K_5Bar
SR_frf_v1-3c_pyrrole_Ch_v2-4c_pyrene_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1B_2F_Ch_ntn_edge_1x2x2,47.1675000000,1.3936337288,-4.84921,-18295.671097,-1697.42668,-132.891820,-1.41883,3410.48904,-20127.40843,2.07153,499640.89963272935711,h2_160K_5Bar
SR_frl_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_ntn_edge_2B_4CN_Ch_1x2x2,33.8700000000,1.5028161230,-4.91621,-16081.461757,-2372.32457,-85.112434,-0.74554,2557.14668,-18539.64431,2.08817,499640.89963272935711,h2_160K_5Bar
SR_fsh_v1-4c_1anC_Ch_v2-6c_Zr_1_Ch_1B_2NH2_Ch_2x2x1,36.6025000000,1.5882682519,-5.83347,-17415.393428,-4400.23383,-149.911373,-2.39391,3255.43891,-21967.93254,2.92070,499640.89963272935711,h2_160K_5Bar
SR_fsk_v1-6c_Zn_1_Ch_v2-4c_1anC_Ch_v3-4c_1anC_Ch_1B_4F_Ch_1x2x1,17.5127500000,1.3663737792,-5.15236,-15605.212439,-729.83175,-127.149755,-3.04643,2818.72749,-16465.24037,2.69412,499640.89963272935711,h2_160K_5Bar
SR_fsk_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_2B_2F_Ch_ntn_edge_1x2x1,35.6720000000,2.1367110450,-3.80089,-10383.887988,-486.55342,-78.078748,-2.54748,1258.95814,-10951.06764,1.69210,499640.89963272935711,h2_160K_5Bar
SR_fsk_v1-6c_Zr_1_Ch_v2-4c_1anC_Ch_v3-4c_bicyclooctane_Ch_2B_2CN_Ch_1x1x1,22.6515000000,1.8681324127,-3.76438,-6294.348476,-1167.76617,-48.750514,0.02662,883.31948,-7510.83854,1.58312,499640.89963272935711,h2_160K_5Bar
SR_fsm_v1-6c_Zn_1_Ch_v2-4c_1anC_Ch_v3-4c_1anC_Ch_1B_2CF3_Ch_ntn_edge_1x2x2,26.4215000000,0.8983159009,-6.82957,-17846.531012,-803.02519,-92.232151,-3.19672,2229.30475,-18744.98507,2.66292,499640.89963272935711,h2_160K_5Bar
SR_fsm_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_2B_2OH_Ch_ntn_edge_1x2x2,80.3940000000,2.4641787706,-3.85674,-25069.436639,-2981.14974,-193.114547,-2.94027,2905.16182,-28246.64120,1.91251,499640.89963272935711,h2_160K_5Bar
SR_fsm_v1-6c_Zr_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_2B_2CN_Ch_1x1x2,45.3965000000,1.9791445855,-4.67978,-14903.401007,-2389.26105,-116.571459,-2.16397,3683.67766,-17411.39749,1.94561,499640.89963272935711,h2_160K_5Bar
SR_fsy_v1-4c_B_Ch_v2-4c_B_Ch_v3-6c_Zr_1_Ch_1DoU_Ch_1TrU_Ch_2x1x2,25.9360000000,1.1473320153,-4.42022,-8577.593488,-1857.76375,-59.819604,-0.06348,1528.70106,-10495.24032,1.76404,499640.89963272935711,h2_160K_5Bar
SR_gee_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1TrU_Ch_1x1x1,8.8880000000,1.9777462609,-3.17448,-1854.917933,-119.23483,-18.024433,-0.41656,181.19278,-1992.59376,1.42954,499640.89963272935711,h2_160K_5Bar
SR_geo_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_ntn_edge_1B_2CH3_Ch_1x1x1,14.1725000000,2.3690309078,-5.19564,-6473.622035,-168.87842,-48.102102,-1.83840,1124.59909,-6692.44096,2.56067,499640.89963272935711,h2_160K_5Bar
SR_geo_v1-3c_pyrrole_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1B_2Br_Ch_1x1x1,20.4695000000,1.6742816365,-4.04838,-6709.853799,-157.33539,-54.065074,-1.80315,911.00770,-6923.05741,1.89020,499640.89963272935711,h2_160K_5Bar
SR_geo_v1-3c_pyrrole_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_1DoU_Ch_1TrU_Ch_1x1x1,8.8953750000,2.1438710944,-4.16827,-23895.857069,-1458.96283,-207.195203,-5.03081,2838.19044,-25567.04591,2.16392,499640.89963272935711,h2_160K_5Bar
SR_geo_v1-3c_triazine_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_ntn_edge_2B_2SH_Ch_1x1x1,18.2445000000,1.8642102574,-4.42248,-6481.434013,-419.69630,-51.383158,-1.38607,958.75873,-6953.89954,1.83202,499640.89963272935711,h2_160K_5Bar
SR_gwg_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_2B_2SH_Ch_1x2x1,18.0420000000,2.4600237983,-3.92286,-5510.768566,-343.70007,-38.415837,-1.00566,766.31584,-5893.89013,1.70050,499640.89963272935711,h2_160K_5Bar
SR_hbr_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_1B_4CN_Ch_1x1x2,36.5915000000,1.0835728064,-5.08104,-16965.212601,-2555.04742,-103.758460,-1.70957,2063.96398,-19625.72805,1.88710,499640.89963272935711,h2_160K_5Bar
SR_hey_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_v3-3c_B_Ch_1TrU_Ch_ntn_edge_1x1x1,14.8850000000,2.0489898362,-4.25649,-4871.807294,-308.44775,-48.556084,-1.51580,538.53682,-5230.32693,2.30604,499640.89963272935711,h2_160K_5Bar
SR_hof_v1-4c_Cu_1_Ch_v2-3c_B_Ch_ntn_edge_1DoU_Ch_2x2x2,29.6585000000,2.6195177854,-4.37004,-21240.183977,-1003.23881,-205.130049,-4.52459,2922.42511,-22453.07742,2.63027,499640.89963272935711,h2_160K_5Bar
SR_hwx_v1-6c_Cr_1_Ch_v2-3c_pyrrole_Ch_1B_4CN_Ch_1x1x2,22.6317500000,1.7452199995,-5.88875,-22006.069123,-3534.49179,-166.857417,-3.37809,3299.73922,-25710.79642,2.78889,499640.89963272935711,h2_160K_5Bar
SR_hyk_v1-4c_Cu_1_Ch_v2-6c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_2B_2F_Ch_1x1x1,54.6305000000,2.5698791447,-3.36211,-13295.336108,-664.97994,-115.260610,-2.98180,1592.97048,-14078.55846,1.48628,499640.89963272935711,h2_160K_5Bar
SR_hyx_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_2OH_Ch_ntn_edge_2x2x1,47.5975000000,2.3203938349,-6.43752,-32162.787342,-4627.37256,-238.903443,-1.27010,3260.86285,-37030.33344,4.41744,499640.89963272935711,h2_160K_5Bar
SR_hyx_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_2OH_Ch_ntn_edge_2x2x1,52.1435000000,2.4357202513,-4.94451,-20930.444428,-2195.43951,-187.624231,-3.77445,3812.49510,-23317.28261,2.69510,499640.89963272935711,h2_160K_5Bar
SR_iab_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1B_4F_Ch_ntn_edge_2x2x1,43.1260000000,1.4860112446,-5.67163,-40280.981170,-4316.41207,-347.173214,-9.61420,4945.91825,-44954.18065,3.03530,499640.89963272935711,h2_160K_5Bar
SR_ibe_v1-6c_Zr_1_Ch_v2-3c_pyrrole_Ch_1B_2Br_Ch_1x1x1,60.2440000000,1.2146305933,-5.34950,-25997.722679,-3865.26358,-198.113496,-1.63031,4435.69895,-30062.73007,2.41514,499640.89963272935711,h2_160K_5Bar
SR_jaj_v1-3c_triazine_Ch_v2-4c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_ntn_edge_1DoU_Ch_2x2x1,21.3570000000,2.6073773631,-4.47763,-7906.117008,-623.64421,-70.736731,-1.12450,953.72136,-8601.62245,2.59478,499640.89963272935711,h2_160K_5Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_B_Ch_2B_4F_Ch_1x1x1,16.3160000000,2.3963059988,-2.95854,-3475.440764,-307.72476,-32.357979,-1.21537,333.45739,-3816.73887,1.37368,499640.89963272935711,h2_160K_5Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_pyrrole_Ch_1B_4H_Ch_2x2x1,25.7960000000,2.3178505409,-4.49225,-9095.111918,-499.73086,-80.735299,-2.82086,1528.16911,-9678.39894,2.19949,499640.89963272935711,h2_160K_5Bar
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_ntn_edge_2B_4Br_Ch_2x2x1,50.2740000000,1.1534127147,-4.09653,-18447.025696,-804.69487,-127.838227,-4.76771,1976.89299,-19384.32651,2.04440,499640.89963272935711,h2_160K_5Bar
SR_kea_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_2B_2SH_Ch_1x1x1,22.2815000000,2.5481175286,-3.74792,-7075.880749,-364.02216,-55.282830,-2.98671,890.93228,-7498.17245,1.67635,499640.89963272935711,h2_160K_5Bar
SR_key_v1-6c_B_Ch_v2-6c_Cr_1_Ch_v3-3c_B_Ch_2B_2NH2_Ch_ntn_edge_2x2x2,81.2860000000,2.5777614730,-5.50813,-40062.540821,-5546.93624,-361.935009,-7.76392,5369.11865,-45979.17600,3.31661,499640.89963272935711,h2_160K_5Bar
SR_key_v1-6c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_ntn_edge_1B_4F_Ch_2x2x2,50.1905000000,1.8546906027,-6.74452,-31995.262848,-1525.70037,-291.278183,-9.20513,4607.50611,-33821.44653,4.25349,499640.89963272935711,h2_160K_5Bar
SR_key_v1-6c_B_Ch_v2-6c_Zr_1_Ch_v3-3c_triazine_Ch_1B_2CF3_Ch_2x2x2,67.5190000000,1.2662671198,-6.78942,-40635.705767,-6838.01105,-250.099795,-8.29282,6810.74839,-47732.10943,3.06082,499640.89963272935711,h2_160K_5Bar
SR_kle_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_v3-3c_pyrrole_Ch_2B_4Br_Ch_1x1x1,96.1365000000,0.8978548566,-4.41406,-39147.868261,-765.47436,-255.803443,-4.80062,4368.07594,-40173.94668,2.06980,499640.89963272935711,h2_160K_5Bar
SR_koh_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_2B_2Br_Ch_ntn_edge_1x1x1,51.0005000000,1.4505148902,-4.46502,-19184.424507,-724.51665,-155.428907,-3.13696,2349.89384,-20067.50703,2.30520,499640.89963272935711,h2_160K_5Bar
SR_kxe_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_2B_2CF3_Ch_1x1x1,72.4425000000,1.5019786532,-4.03575,-27080.823042,-1184.37310,-168.982049,-4.77671,3174.43045,-28438.95490,1.80944,499640.89963272935711,h2_160K_5Bar
SR_llk_v1-3c_pyrrole_Ch_v2-12c_Zr_1_Ch_1B_4F_Ch_1x1x1,28.8865000000,1.4857284380,-5.46892,-14841.523373,-1068.96364,-103.757367,-1.03925,1971.76856,-16015.28363,2.79844,499640.89963272935711,h2_160K_5Bar
SR_ltw_v1-3c_pyrrole_Ch_v2-6c_Zr_1_Ch_2B_2OH_Ch_ntn_edge_1x1x1,33.2155000000,0.9652408380,-5.90730,-14487.639561,-8202.33535,-90.699676,-3.46970,3685.93299,-22784.14429,2.18360,499640.89963272935711,h2_160K_5Bar
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_v3-3c_triazine_Ch_1DoU_Ch_1TrU_Ch_1B_4H_Ch_1x1x1,15.2870000000,2.4796896209,-4.01003,-4606.868759,-310.02584,-42.896078,-0.59502,570.55457,-4960.38570,2.08609,499640.89963272935711,h2_160K_5Bar
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_pyrrole_Ch_1B_4CN_Ch_ntn_edge_1x1x1,21.3600000000,1.0695570503,-6.49332,-15253.086254,-1755.94139,-73.490220,-0.27173,2770.32544,-17082.78960,2.38255,499640.89963272935711,h2_160K_5Bar
SR_maw_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_2B_fused_Ch_ntn_edge_1x1x1,25.9610000000,2.0332626647,-5.95711,-16672.322317,-736.97880,-111.164286,-4.33001,1913.88858,-17524.79541,3.29384,499640.89963272935711,h2_160K_5Bar
SR_mcn_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_2B_4H_Ch_ntn_edge_1x1x2,26.6880000000,2.3315881306,-4.28350,-9396.339131,-276.32111,-68.187310,-2.58036,1138.87458,-9743.42790,2.05271,499640.89963272935711,h2_160K_5Bar
SR_mcn_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_2B_2OH_Ch_ntn_edge_1x1x2,29.7555000000,2.0910446304,-4.25098,-10310.359371,-1312.43513,-82.996246,-1.75178,1593.42166,-11707.54253,1.95503,499640.89963272935711,h2_160K_5Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Cr_1_Ch_v3-3c_B_Ch_2B_2CN_Ch_1x1x1,33.5555000000,2.7902728796,-3.44831,-8169.183466,-1251.87318,-65.845965,-1.46740,1214.86621,-9488.37001,1.43078,499640.89963272935711,h2_160K_5Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_ntn_edge_2x2x2,61.5360000000,2.2837271703,-5.95525,-32345.991710,-767.97482,-342.704477,-10.23696,4365.59561,-33466.90797,4.33300,499640.89963272935711,h2_160K_5Bar
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_1B_2CF3_Ch_ntn_edge_2x2x2,87.6635000000,1.8420251428,-7.07451,-56202.439848,-3461.23219,-494.979907,-15.43252,11317.73266,-60174.08447,4.38783,499640.89963272935711,h2_160K_5Bar
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_1TrU_Ch_ntn_edge_1x1x1,7.7293750000,1.9535644359,-3.84407,-17648.314457,-819.40110,-170.023966,-5.43667,2392.25713,-18643.17619,1.97323,499640.89963272935711,h2_160K_5Bar
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_4H_Ch_2x2x2,67.2545000000,1.9420843821,-6.22146,-35251.988810,-2338.66095,-354.754834,-10.88080,6775.51467,-37956.28540,3.73248,499640.89963272935711,h2_160K_5Bar
SR_mhg_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_2B_2Br_Ch_1x1x1,55.1400000000,1.4174692716,-3.82327,-16048.086619,-498.10411,-122.675077,-3.70584,2259.78450,-16672.57165,1.66698,499640.89963272935711,h2_160K_5Bar
SR_mmn_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-4c_bicyclooctane_Ch_1B_2CF3_Ch_1x1x1,32.1925000000,1.4147461356,-4.65008,-11534.889176,-1612.68134,-89.623011,-3.27661,2021.76149,-13240.47014,1.87466,499640.89963272935711,h2_160K_5Bar
SR_mog_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_1B_4H_Ch_1x2x2,15.0037500000,2.3930072991,-5.23068,-14011.742849,-526.08908,-140.792433,-3.15282,1894.31559,-14681.77719,3.32608,499640.89963272935711,h2_160K_5Bar
SR_mrc_v1-6c_Zn_1_Ch_v2-4c_bicyclooctane_Ch_1B_2NO2_Ch_2x1x2,25.8645000000,1.6975322671,-4.91851,-10876.053097,-1229.10357,-78.345243,-0.97417,1189.12530,-12184.47609,2.48658,499640.89963272935711,h2_160K_5Bar
SR_mrc_v1-6c_Zr_1_Ch_v2-4c_bicyclooctane_Ch_1B_2NH2_Ch_2x1x2,30.4655000000,1.8162979745,-5.22211,-11974.338600,-2693.01136,-110.542989,0.01378,2270.60420,-14777.87916,2.54618,499640.89963272935711,h2_160K_5Bar
SR_msq_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_v3-6c_bicyclooctane_Ch_1TrU_Ch_1B_4H_Ch_1x2x2,40.5845000000,1.9083411127,-5.88679,-23919.466807,-2191.60175,-173.212687,-3.79212,2593.69101,-26288.07337,3.42637,499640.89963272935711,h2_160K_5Bar
SR_muo_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-3c_B_Ch_1B_4Br_Ch_1x1x2,41.2235000000,1.0691650264,-4.37292,-14079.913134,-2470.91760,-117.351206,-4.53849,2238.12289,-16672.72042,1.85291,499640.89963272935711,h2_160K_5Bar
SR_myc_v1-6c_Zn_1_Ch_v2-3c_B_Ch_1B_2NH2_Ch_ntn_edge_1x1x1,27.1850000000,2.4208185254,-3.97574,-9081.428722,-753.71726,-71.738193,-1.68300,911.74372,-9908.56718,1.88256,499640.89963272935711,h2_160K_5Bar
SR_myc_v1-6c_Zr_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_ntn_edge_1x1x1,16.4520000000,1.1889635753,-4.68197,-5681.474660,-1467.39198,-38.942253,-0.64604,1064.44924,-7188.45493,1.79931,499640.89963272935711,h2_160K_5Bar
SR_myc_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_ntn_edge_1B_4F_Ch_1x1x1,15.5660000000,1.2086860534,-4.14263,-5223.122297,-2066.91920,-33.223051,-0.62711,662.51367,-7323.89166,1.75134,499640.89963272935711,h2_160K_5Bar
SR_nba_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_1B_4CN_Ch_1x1x1,11.5965000000,1.9637120938,-4.08660,-4872.701715,-456.40462,-30.089563,-1.10719,584.44818,-5360.30309,1.98492,499640.89963272935711,h2_160K_5Bar
SR_nha_v1-6c_Cr_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_ntn_edge_1x1x1,30.6855000000,1.3403828196,-6.17177,-17114.269405,-2865.89719,-136.291954,-4.68020,2477.55815,-20121.13875,3.54744,499640.89963272935711,h2_160K_5Bar
SR_nht_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_1B_4CN_Ch_2x2x1,94.7060000000,1.8515967841,-4.98603,-41475.512822,-7725.01574,-302.756492,-7.79256,6570.91505,-49511.07761,2.38263,499640.89963272935711,h2_160K_5Bar
SR_nju_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2CF3_Ch_1x1x1,81.3355000000,2.3708616918,-2.93089,-15887.464393,-568.33855,-132.761905,-3.22596,2141.91378,-16591.79082,1.12378,499640.89963272935711,h2_160K_5Bar
SR_nkb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_1B_2OH_Ch_1x1x2,29.8295000000,2.7575566046,-4.74066,-12266.435392,-1094.52522,-98.834180,-3.71043,1582.55080,-13463.50523,2.72883,499640.89963272935711,h2_160K_5Bar
SR_nkb_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_ntn_edge_1x2x3,49.8512500000,3.3109660165,-7.84516,-68492.679838,-10863.39561,-908.181456,-12.66963,13125.57043,-80276.92654,8.04134,499640.89963272935711,h2_160K_5Bar
SR_nkc_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_B_Ch_1B_2NH2_Ch_ntn_edge_2x2x1,23.3601250000,2.5884306022,-5.49517,-42467.605740,-3588.80640,-396.461052,-8.84712,8874.20488,-46461.72031,3.14168,499640.89963272935711,h2_160K_5Bar
SR_nke_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_1B_4CN_Ch_2x2x1,42.8505000000,1.4696261118,-4.47908,-16424.242029,-2301.04727,-90.172486,-2.50968,2431.57052,-18817.97147,1.75247,499640.89963272935711,h2_160K_5Bar
SR_nkq_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_ntn_edge_1TrU_Ch_3x2x4,91.3970000000,3.7859091824,-8.58717,-81132.217284,-3738.60090,-846.359615,-27.36843,8862.51025,-85744.54623,8.12536,499640.89963272935711,h2_160K_5Bar
SR_nkq_v1-3c_pyrrole_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_2B_2OH_Ch_1x1x2,27.1535000000,3.3854347060,-3.04965,-5871.567790,-795.23570,-47.966077,-1.77411,823.01598,-6716.54368,1.36635,499640.89963272935711,h2_160K_5Bar
SR_nkq_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_1TrU_Ch_1DoU_Ch_1B_4H_Ch_ntn_edge_2x1x2,12.6577500000,2.4415940776,-3.78988,-6929.843818,-307.78536,-54.933369,-2.57194,816.11835,-7295.13449,1.87932,499640.89963272935711,h2_160K_5Bar
SR_pda_v1-8c_Zr_1_Ch_v2-6c_B_Ch_2B_4Br_Ch_ntn_edge_1x1x1,40.3530000000,0.6516470561,-4.38346,-15220.346093,-772.29415,-107.782063,-5.65702,2143.31335,-16106.07932,1.46230,499640.89963272935711,h2_160K_5Bar
