MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
OPT_nbob_sym_5_mc_2_2B_2Br,12.8955000000,1.7351136420,-3.44283,-3274.057615,-160.61562,-26.900014,-1.41038,390.33861,-3462.98362,1.53894,499640.89963272935711,h2_160K_5Bar
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_2Br,56.8345000000,1.6480657402,-4.69906,-22433.074764,-586.05158,-179.430321,-3.92983,3051.54990,-23202.48650,2.51615,499640.89963272935711,h2_160K_5Bar
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_4H,47.0020000000,2.4305983200,-4.11405,-15136.361134,-588.05678,-133.486483,-2.34856,1827.58221,-15860.25296,2.05558,499640.89963272935711,h2_160K_5Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_1B_2CN,44.1035000000,2.0842755312,-5.24347,-20766.024251,-3615.98012,-147.068502,-0.95405,2250.40221,-24530.02692,2.87563,499640.89963272935711,h2_160K_5Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_2CF3,9.7305000000,1.5639253737,-4.18295,-3322.107139,-203.89432,-22.528217,-0.77653,465.97330,-3549.30620,1.70649,499640.89963272935711,h2_160K_5Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_4F,8.8215000000,1.8829144374,-3.49802,-2297.029508,-166.62883,-20.933371,-0.39289,301.08513,-2484.98460,1.52911,499640.89963272935711,h2_160K_5Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_1B_2SH,46.2890000000,2.0559433243,-5.15708,-20419.654029,-1683.98314,-174.371706,-3.86600,2860.25538,-22281.87487,2.91678,499640.89963272935711,h2_160K_5Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_2B_2NO2,9.1405000000,1.7860131605,-4.01632,-2454.026869,-371.43484,-16.981880,-0.80032,408.91357,-2843.24391,1.54586,499640.89963272935711,h2_160K_5Bar
OPT_pcu_sym_6_mc_3_1B_2OH,11.5020000000,1.6602643445,-4.54187,-3896.843943,-522.01297,-31.980412,-1.11604,562.89629,-4451.95336,2.19711,499640.89963272935711,h2_160K_5Bar
OPT_pcu_sym_6_mc_3_2B_2OH,19.5880000000,2.0571109426,-3.40371,-4966.821318,-621.72346,-42.882789,-1.33010,429.82963,-5632.75767,1.58097,499640.89963272935711,h2_160K_5Bar
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,28.2390000000,2.3679748276,-4.06367,-8445.948973,-840.36187,-70.960321,-0.58229,1202.52766,-9357.85346,1.88237,499640.89963272935711,h2_160K_5Bar
OPT_pts_sym_5_mc_2_1AN_C_1B_2NH2,23.0930000000,1.9513640581,-5.02872,-20054.341751,-1607.38005,-160.904766,-3.52029,2845.46283,-21826.14686,2.63754,499640.89963272935711,h2_160K_5Bar
OPT_pts_sym_5_mc_2_1AN_C_2B_2NO2,21.3560000000,1.6239103032,-3.50343,-5392.050188,-833.96533,-43.428240,-0.73823,671.54089,-6270.18199,1.44707,499640.89963272935711,h2_160K_5Bar
OPT_pyr_sym_6_mc_3_sym_3_on_1_1B_4CN,12.4870000000,1.7791791650,-4.85305,-4666.118056,-590.52260,-37.331986,-0.29924,847.29310,-5294.27188,2.32693,499640.89963272935711,h2_160K_5Bar
OPT_pyr_sym_6_mc_3_sym_3_on_1_2B_4CN,21.8580000000,1.9436891861,-3.53607,-6122.104981,-1011.18477,-46.118288,-1.67233,591.62200,-7181.08037,1.49357,499640.89963272935711,h2_160K_5Bar
OPT_pyr_sym_6_mc_3_sym_3_on_2_2B_2CH3,21.9460000000,2.8256734455,-3.36638,-5992.967893,-215.39272,-41.464232,-1.17426,554.09676,-6250.99911,1.51421,499640.89963272935711,h2_160K_5Bar
OPT_qza_sym_5_mc_2_sym_3_on_2_1B_2CH3_1B_2CH3,30.1465000000,2.5791268651,-3.59311,-8914.260936,-265.82811,-70.685890,0.12663,919.99144,-9250.64830,1.75521,499640.89963272935711,h2_160K_5Bar
OPT_qza_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,17.7465000000,2.1185953041,-3.04612,-3801.595050,-88.92180,-33.306535,-1.58607,391.58043,-3925.40946,1.35111,499640.89963272935711,h2_160K_5Bar
OPT_reo_sym_8_mc_9_1B_2CF3,44.7630000000,0.9233728466,-4.84821,-22272.669976,-2596.51501,-118.696012,-0.26240,2126.40237,-24988.14340,2.23411,499640.89963272935711,h2_160K_5Bar
OPT_reo_sym_8_mc_9_2B_2CF3,11.9475000000,1.3884660219,-4.52338,-5600.819373,-565.42781,-31.711468,-1.99330,559.55382,-6199.95196,2.20508,499640.89963272935711,h2_160K_5Bar
OPT_rhrb_sym_5_mc_2_1B_2F,22.9395000000,1.8127074776,-3.41313,-5800.817314,-579.11897,-46.478402,-1.50292,613.23440,-6427.91760,1.44017,499640.89963272935711,h2_160K_5Bar
OPT_rhrb_sym_5_mc_2_2B_2CN,56.7965000000,2.9303458583,-2.97469,-12539.036345,-1663.54615,-94.716109,-3.04956,1377.38153,-14300.34816,1.31192,499640.89963272935711,h2_160K_5Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_11_1B_2F,27.9250000000,2.4504433190,-3.60340,-8221.433465,-468.20938,-71.677734,-4.71621,885.50038,-8766.03679,1.60613,499640.89963272935711,h2_160K_5Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_11_2B_2F,55.1020000000,3.2846518906,-2.80763,-10504.671044,-512.42484,-95.617372,-1.78598,1153.32007,-11114.49924,1.20635,499640.89963272935711,h2_160K_5Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_9_1B_2NO2,19.3910000000,1.5514152564,-4.07351,-6560.695414,-1118.01876,-51.595482,-0.26285,816.37096,-7730.57250,1.75074,499640.89963272935711,h2_160K_5Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_9_2B_2CN,48.4790000000,2.9145252997,-3.89476,-11986.054937,-1688.94761,-111.850357,-1.67920,2376.01494,-13788.53210,1.44303,499640.89963272935711,h2_160K_5Bar
OPT_rhrb_sym_5_on_9_sym_5_mc_2_1B_2OH,20.6780000000,2.1284422685,-4.09621,-7183.007691,-1151.51714,-47.697558,-1.69847,975.43489,-8383.92085,1.86273,499640.89963272935711,h2_160K_5Bar
OPT_rhrb_sym_5_on_9_sym_5_mc_2_2B_4Br,47.8825000000,1.1366046427,-3.75725,-14216.628257,-346.99757,-101.157752,-3.97983,1854.08482,-14668.76342,1.45614,499640.89963272935711,h2_160K_5Bar
OPT_rtl_sym_6_mc_3_sym_3_on_1_1B_4Br,27.4030000000,1.1238595915,-4.51185,-21249.554560,-728.79689,-173.281134,-5.85511,2517.00025,-22157.48770,2.32287,499640.89963272935711,h2_160K_5Bar
OPT_rtl_sym_6_mc_3_sym_3_on_1_2B_4CN,23.5705000000,2.0959706268,-3.50479,-6152.550847,-1127.80490,-49.107684,-1.01392,834.33748,-7330.47735,1.44569,499640.89963272935711,h2_160K_5Bar
OPT_rtl_sym_6_mc_3_sym_3_on_2_1B_2OH,22.9120000000,2.1366150522,-3.70124,-13823.715043,-1446.86753,-110.601033,-3.27815,1483.05825,-15384.46175,1.87860,499640.89963272935711,h2_160K_5Bar
OPT_rtl_sym_6_mc_3_sym_3_on_2_2B_2OH,22.6565000000,2.8477136394,-3.24579,-4949.864108,-590.70049,-37.435101,-0.26598,642.53494,-5578.26568,1.36357,499640.89963272935711,h2_160K_5Bar
OPT_scu_sym_8_mc_9_sym_5_on_11_1B_2F,18.5475000000,1.8813970185,-4.71941,-16204.848161,-1195.38884,-155.477240,-4.92895,2069.71449,-17560.64319,2.57307,499640.89963272935711,h2_160K_5Bar
OPT_scu_sym_8_mc_9_sym_5_on_11_2B_2NO2,29.2855000000,1.7326911037,-4.04384,-9281.182605,-1354.80043,-69.097425,-2.54496,1070.83974,-10707.62541,1.68449,499640.89963272935711,h2_160K_5Bar
OPT_scu_sym_8_mc_9_sym_5_on_9_1B_2NH2,16.0843750000,1.8541492838,-6.16606,-35694.410421,-3429.32860,-224.972929,-6.73672,6493.35412,-39355.44867,3.08102,499640.89963272935711,h2_160K_5Bar
OPT_scu_sym_8_mc_9_sym_5_on_9_2B_2NO2,24.7205000000,1.5539050014,-4.25699,-9546.096484,-1733.49607,-65.808759,-1.63105,1435.58184,-11347.03236,1.86980,499640.89963272935711,h2_160K_5Bar
OPT_sit_sym_3_on_1_sym_7_mc_4_1B_2OH,23.4715000000,2.3647062550,-4.63776,-15940.270991,-2335.27931,-140.589202,-2.37033,3049.36435,-18418.50984,2.19545,499640.89963272935711,h2_160K_5Bar
OPT_sit_sym_3_on_1_sym_7_mc_4_2B_2OH,21.5855000000,2.8562985151,-3.38674,-4992.962841,-959.09547,-41.934599,-1.12023,649.37682,-5995.11314,1.45809,499640.89963272935711,h2_160K_5Bar
OPT_sit_sym_3_on_2_sym_7_mc_4_1B_2NH2,24.0380000000,2.4569198817,-4.54623,-8833.601986,-843.73347,-79.345427,-1.81580,1167.70225,-9758.49668,2.39664,499640.89963272935711,h2_160K_5Bar
OPT_sit_sym_3_on_2_sym_7_mc_4_2B_2OH,21.8125000000,2.8954214324,-3.34394,-5109.143591,-771.97270,-47.371873,-1.17822,594.27879,-5929.66639,1.47894,499640.89963272935711,h2_160K_5Bar
OPT_sqca_sym_8_mc_9_sym_3_on_2_1B_2OH_1B_2OH,84.7070000000,2.0738433944,-5.07546,-34674.858478,-3343.29447,-287.211706,-7.58743,4742.39738,-38312.95208,2.57857,499640.89963272935711,h2_160K_5Bar
OPT_ssa_sym_5_mc_2_1B_2OH,12.9830000000,2.0833323747,-3.67388,-3695.092431,-546.03541,-28.073230,-1.04839,495.96417,-4270.24947,1.69730,499640.89963272935711,h2_160K_5Bar
OPT_ssa_sym_5_mc_2_2B_4Br,25.7075000000,1.1457058669,-3.34406,-6417.552802,-313.67143,-45.194131,0.37510,629.82698,-6776.04327,1.33243,499640.89963272935711,h2_160K_5Bar
OPT_ssa_sym_5_mc_2_sym_5_on_11_1B_4Br,30.2895000000,1.2205256974,-4.27229,-11371.694952,-383.54932,-68.926756,-1.41637,1495.79354,-11825.58740,1.88715,499640.89963272935711,h2_160K_5Bar
OPT_ssa_sym_5_mc_2_sym_5_on_11_2B_4F,53.2080000000,2.6301835455,-2.77529,-10743.339758,-706.93533,-94.184274,-2.10074,1213.44514,-11546.56009,1.21531,499640.89963272935711,h2_160K_5Bar
OPT_ssa_sym_5_mc_2_sym_5_on_9_1B_4Br,21.1865000000,0.9082356407,-4.48663,-8331.572675,-368.72659,-68.855267,-3.52760,997.70961,-8772.68213,2.08506,499640.89963272935711,h2_160K_5Bar
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_4Br,24.3885000000,1.1578377206,-3.89555,-16050.065096,-493.39287,-111.932128,-4.07805,2419.25059,-16659.46814,1.57608,499640.89963272935711,h2_160K_5Bar
OPT_ssa_sym_5_on_9_sym_5_mc_2_1B_4F,31.6210000000,1.3590712522,-3.50878,-9044.606203,-964.08532,-62.770680,-2.34352,1086.12972,-10073.80573,1.46989,499640.89963272935711,h2_160K_5Bar
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_2F,16.8665000000,2.3048691909,-4.61374,-6485.307176,-637.03583,-47.844278,-0.42430,1122.60843,-7170.61158,2.09771,499640.89963272935711,h2_160K_5Bar
OPT_stp_sym_5_on_9_sym_7_mc_4_2B_2CN,20.8965000000,2.5353090295,-3.45534,-5738.292327,-867.47096,-45.286630,-0.57051,746.57443,-6651.62043,1.39528,499640.89963272935711,h2_160K_5Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2Br,17.0205000000,1.9914486534,-4.75110,-7087.155929,-281.82866,-60.774514,-0.38435,1341.68831,-7430.14346,2.27830,499640.89963272935711,h2_160K_5Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_2B_2CF3,26.7200000000,2.0375292991,-3.65088,-7515.762485,-398.08256,-53.227995,-1.03924,958.58095,-7968.11228,1.40893,499640.89963272935711,h2_160K_5Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_2B_4F,23.5555000000,2.3460993992,-3.34926,-5071.602711,-353.06138,-46.014236,-1.37257,776.66489,-5472.05090,1.27663,499640.89963272935711,h2_160K_5Bar
OPT_stu_sym_5_mc_2_sym_3_on_2_1B_4CN_1B_4CN,22.5845000000,2.1162742963,-3.89166,-6871.941663,-719.65111,-55.804550,-1.98014,876.82294,-7649.37747,1.72918,499640.89963272935711,h2_160K_5Bar
OPT_stu_sym_5_mc_2_sym_3_on_2_2B_2OH_2B_2OH,45.2980000000,3.6905494982,-2.79787,-7179.757041,-890.99641,-76.443081,-1.17848,886.46834,-8148.37501,1.14793,499640.89963272935711,h2_160K_5Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_1B_2CN_ntn_edge,17.7525000000,2.3169116129,-4.08141,-5660.568962,-582.96124,-45.491636,-0.39560,601.34957,-6289.41744,1.87724,499640.89963272935711,h2_160K_5Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_1B_2SH_ntn_edge,20.6970000000,2.5508776681,-4.27729,-7357.531654,-522.72067,-59.793619,-1.70957,862.41162,-7941.75551,2.19934,499640.89963272935711,h2_160K_5Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_2B_2OH_2B_2OH,43.2495000000,3.5236527114,-2.70346,-7128.475329,-822.67696,-76.654935,-1.95742,963.61822,-8029.76464,1.14456,499640.89963272935711,h2_160K_5Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_4CN,43.0395000000,2.1367921191,-5.87781,-23186.924128,-2496.56572,-171.781099,-2.54619,3324.20999,-25857.81714,3.58343,499640.89963272935711,h2_160K_5Bar
OPT_sty_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,13.0147500000,2.4490883996,-3.83922,-7466.753817,-749.51413,-65.681875,-1.01122,1109.09546,-8282.96104,1.69302,499640.89963272935711,h2_160K_5Bar
OPT_sty_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_4Br,33.1335000000,1.6338302656,-5.47259,-18116.618417,-974.07185,-121.379757,-4.49476,2403.91706,-19216.56479,3.36785,499640.89963272935711,h2_160K_5Bar
OPT_sur_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,21.6975000000,2.3493625197,-3.82316,-6650.861718,-484.71066,-50.221749,-1.87611,766.32757,-7187.67024,1.76343,499640.89963272935711,h2_160K_5Bar
OPT_svnd_sym_6_mc_3_sym_3_on_2_1B_2CH3_1B_2CH3,25.6175000000,2.8565276882,-4.57393,-8555.400485,-221.15712,-61.792859,-2.02729,1305.24160,-8840.37776,1.97337,499640.89963272935711,h2_160K_5Bar
OPT_tfk_sym_5_mc_2_sym_3_on_2_1B_2Br_1B_2Br,22.8845000000,1.7627939946,-4.01760,-7607.396351,-174.66284,-60.355642,-2.15152,918.19829,-7844.56635,1.96747,499640.89963272935711,h2_160K_5Bar
OPT_tfk_sym_5_mc_2_sym_3_on_2_1B_4H_1B_4H,19.3575000000,2.9020429348,-3.61962,-5131.059675,-224.30436,-48.481911,0.40754,593.82430,-5403.43840,1.67697,499640.89963272935711,h2_160K_5Bar
OPT_tfk_sym_5_mc_2_sym_3_on_2_2B_4F_2B_4F,40.8605000000,2.6410862921,-2.63171,-7034.540053,-473.28425,-66.269863,-1.01313,650.49675,-7575.10729,1.16464,499640.89963272935711,h2_160K_5Bar
OPT_the_sym_8_mc_9_sym_3_on_1_1B_4CN,13.2965000000,1.5893030141,-4.30687,-5662.420849,-786.94221,-37.171586,-0.96578,589.22759,-6487.50042,2.02844,499640.89963272935711,h2_160K_5Bar
OPT_the_sym_8_mc_9_sym_3_on_1_2B_4F,20.3115000000,1.8061391536,-3.29983,-4308.383897,-348.87667,-36.178320,-0.61881,648.53380,-4694.05769,1.21155,499640.89963272935711,h2_160K_5Bar
OPT_the_sym_8_mc_9_sym_3_on_2_1B_4H,12.6090000000,2.1221479584,-4.40738,-4460.950561,-320.62494,-37.519946,0.00631,753.84788,-4819.08913,1.94788,499640.89963272935711,h2_160K_5Bar
OPT_the_sym_8_mc_9_sym_3_on_2_2B_4F,20.3615000000,1.8144110755,-3.21691,-4243.602622,-294.97401,-34.815305,-0.65015,512.76036,-4574.04209,1.20594,499640.89963272935711,h2_160K_5Bar
OPT_tru_sym_5_mc_2_sym_3_on_2_1B_4H_1B_4H_1B_4H_1B_4H,52.6505000000,3.0470860201,-3.15484,-11825.811792,-358.94585,-107.018576,-2.26970,1411.73831,-12294.04592,1.46696,499640.89963272935711,h2_160K_5Bar
OPT_tty_sym_8_mc_9_sym_3_on_1_1B_4H_1B_4H,35.5110000000,1.9774854022,-4.10870,-11642.930887,-792.02460,-92.959681,-1.58179,1447.73999,-12529.49697,2.03305,499640.89963272935711,h2_160K_5Bar
OPT_tty_sym_8_mc_9_sym_3_on_1_2B_4H_2B_4H,8.2695000000,2.7513013063,-3.05828,-1853.389458,-55.82636,-17.246936,-0.48035,190.42486,-1926.94311,1.39039,499640.89963272935711,h2_160K_5Bar
OPT_tty_sym_8_mc_9_sym_3_on_2_2B_2CH3_2B_2CH3,10.2290000000,2.8774553966,-3.93751,-3302.853700,-116.74380,-23.539376,-0.59127,436.68942,-3443.72815,1.72519,499640.89963272935711,h2_160K_5Bar
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2CF3_ntn_edge,27.3670000000,1.7520367797,-4.04462,-9184.638562,-439.95270,-61.603436,-1.46612,1192.08095,-9687.66081,1.71925,499640.89963272935711,h2_160K_5Bar
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,37.2330000000,2.6876772192,-4.26654,-10885.153587,-819.02417,-91.892266,-2.34143,1776.31932,-11798.41145,1.69199,499640.89963272935711,h2_160K_5Bar
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2NH2_2B_2NH2,76.3720000000,4.2020966129,-2.60008,-12508.697173,-751.29373,-131.056791,-2.63862,1264.10292,-13393.68631,1.13884,499640.89963272935711,h2_160K_5Bar
OPT_ucp_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2NH2,15.4335000000,2.2989827733,-5.17851,-6873.642898,-418.46975,-59.203630,-1.06193,1446.16763,-7352.37820,2.55638,499640.89963272935711,h2_160K_5Bar
OPT_xll_sym_5_on_9_sym_3_on_2_sym_6_mc_3_1B_2CN_1B_2CN_1B_2CN_1B_2CN,32.5845000000,2.2698771398,-4.17060,-10806.059099,-1163.55330,-88.389324,-1.62969,1398.86210,-12059.63141,2.01538,499640.89963272935711,h2_160K_5Bar
OPT_acs_sym_7_mc_4_1B_2CN,29.4565000000,2.2606243749,-5.79449,-13822.822166,-2639.82727,-144.776056,-3.34509,2507.97628,-16610.77059,3.52919,499640.89963272935711,h2_160K_5Bar
OPT_acs_sym_7_mc_4_2B_2NH2,37.2320000000,2.1690945245,-4.05223,-11167.379571,-1347.63490,-85.620675,-1.63127,1481.26536,-12602.26641,1.82063,499640.89963272935711,h2_160K_5Bar
OPT_act_sym_6_mc_3_sym_3_on_2_1B_2CN_1B_2CN,63.3985000000,2.3133814277,-4.39258,-21366.083418,-2315.34939,-178.766573,-3.70660,2768.87240,-23863.90599,2.14861,499640.89963272935711,h2_160K_5Bar
OPT_act_sym_6_mc_3_sym_3_on_2_1B_4CN_1B_4CN,64.3240000000,1.9254415826,-4.22525,-23869.393993,-2663.79075,-191.487382,-5.40348,2878.17534,-26730.07560,2.18444,499640.89963272935711,h2_160K_5Bar
OPT_act_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_4F,24.5815000000,1.5533634137,-6.54959,-16680.082367,-902.08724,-116.637290,-3.57465,2376.82340,-17702.38154,4.05772,499640.89963272935711,h2_160K_5Bar
OPT_apo_sym_6_mc_3_sym_3_on_1_2B_2CH3,23.3745000000,3.0004402598,-3.26488,-5860.440453,-242.03181,-46.554028,-1.57987,651.66018,-6150.60616,1.46110,499640.89963272935711,h2_160K_5Bar
OPT_apo_sym_6_mc_3_sym_3_on_2_1B_2CN,24.1065000000,2.0802136849,-4.17422,-8038.357858,-802.98792,-65.995596,0.07215,894.44014,-8907.26923,2.01715,499640.89963272935711,h2_160K_5Bar
OPT_apo_sym_6_mc_3_sym_3_on_2_2B_2CN,23.8885000000,2.7081394600,-3.46838,-5972.657876,-645.65192,-46.003363,-2.17330,746.10377,-6666.48645,1.45281,499640.89963272935711,h2_160K_5Bar
OPT_bcu_sym_8_mc_9_1B_2NH2,37.8860000000,1.4835959560,-6.94459,-23845.029228,-3419.91285,-195.024176,-3.74200,3610.00578,-27463.70825,4.07728,499640.89963272935711,h2_160K_5Bar
OPT_bcu_sym_8_mc_9_2B_4Br,57.9275000000,0.8409986122,-5.62723,-31409.285443,-1115.07780,-210.496566,-5.17282,4406.01335,-32740.03263,2.91121,499640.89963272935711,h2_160K_5Bar
OPT_ceq_sym_3_on_1_sym_7_mc_4_1B_2OH_1B_2OH,35.3495000000,2.3742605219,-4.08473,-23949.791385,-3346.97800,-217.350245,-6.95466,3031.10621,-27521.07428,2.21134,499640.89963272935711,h2_160K_5Bar
OPT_ceq_sym_3_on_1_sym_7_mc_4_2B_2CH3_2B_2CH3,16.8445000000,3.0483214377,-3.53495,-4669.246448,-381.39278,-36.515006,-1.57363,495.29384,-5088.72786,1.52932,499640.89963272935711,h2_160K_5Bar
OPT_ceq_sym_3_on_2_sym_7_mc_4_1B_2Br_1B_2Br,37.5560000000,1.5730559557,-4.22019,-29080.356576,-1638.45372,-254.494190,-6.86991,3287.15206,-30980.17439,2.36770,499640.89963272935711,h2_160K_5Bar
OPT_ceq_sym_3_on_2_sym_7_mc_4_1B_2OH_ntn_edge,42.3470000000,2.1989443900,-5.24639,-18256.199950,-2526.88602,-195.960383,-4.31554,3102.94677,-20983.36190,3.22190,499640.89963272935711,h2_160K_5Bar
OPT_ceq_sym_3_on_2_sym_7_mc_4_2B_2NO2_2B_2NO2,16.2370000000,2.0983587635,-3.49812,-4123.726301,-679.02837,-31.639357,-0.87307,538.07870,-4835.26709,1.45532,499640.89963272935711,h2_160K_5Bar
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_2NO2,28.1960000000,1.1829244059,-5.03332,-14702.204064,-2208.22699,-72.618793,-2.26479,1595.29562,-16985.31464,2.04130,499640.89963272935711,h2_160K_5Bar
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_2NH2,43.6675000000,2.4117398719,-4.07856,-16845.472248,-1336.04641,-120.810784,-5.04857,1754.48785,-18307.37802,1.83123,499640.89963272935711,h2_160K_5Bar
OPT_csq_sym_8_mc_9_sym_5_on_11_1B_2NO2,31.4205000000,1.8078298033,-4.85842,-14978.539977,-1836.32361,-93.246081,-3.79612,1916.47194,-16911.90579,2.30574,499640.89963272935711,h2_160K_5Bar
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2NO2,47.5615000000,1.8759997934,-3.42287,-14151.373567,-2001.74198,-103.458180,-0.43942,1369.77935,-16257.01315,1.50089,499640.89963272935711,h2_160K_5Bar
OPT_cut_sym_8_mc_9_sym_3_on_2_1B_2CN_ntn_edge,39.7330000000,2.0020173781,-5.13262,-19697.609106,-2036.44216,-171.617895,-5.81025,2642.67510,-21911.47941,2.74243,499640.89963272935711,h2_160K_5Bar
OPT_cut_sym_8_mc_9_sym_3_on_2_1B_4F_1B_4F,37.2385000000,1.5765830142,-4.19154,-13605.323867,-770.52619,-98.325762,-2.72721,1887.87887,-14476.90302,1.80404,499640.89963272935711,h2_160K_5Bar
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_2SH_2B_2SH,23.4435000000,2.7410297471,-3.55383,-7044.361300,-439.31857,-58.455211,-1.86509,791.88293,-7544.00018,1.56005,499640.89963272935711,h2_160K_5Bar
OPT_cut_sym_8_mc_9_sym_3_on_2_ntn_edge_1B_2NO2,31.2575000000,1.4438406910,-5.14249,-14496.828884,-1542.15958,-92.313724,-0.15674,1777.84419,-16131.45893,2.56780,499640.89963272935711,h2_160K_5Bar
OPT_dag_sym_3_on_1_sym_7_mc_4_1B_2NH2,12.5560000000,2.5543116490,-4.38003,-4893.724137,-518.93047,-43.849399,-3.03563,713.17910,-5459.53963,2.37667,499640.89963272935711,h2_160K_5Bar
OPT_dag_sym_3_on_1_sym_7_mc_4_2B_2CN,23.1835000000,2.7526893490,-3.75999,-6036.876526,-856.90988,-48.659863,-1.54014,897.82114,-6943.98640,1.55008,499640.89963272935711,h2_160K_5Bar
OPT_dag_sym_3_on_2_sym_7_mc_4_1B_2F,10.5180000000,2.0890864083,-4.20600,-7053.427404,-552.12359,-59.388132,-2.32269,874.53569,-7667.26182,1.92161,499640.89963272935711,h2_160K_5Bar
OPT_dag_sym_3_on_2_sym_7_mc_4_2B_2OH,21.7980000000,2.8934966824,-3.85165,-5360.014406,-646.42490,-45.139010,-1.11358,997.84753,-6052.69189,1.43883,499640.89963272935711,h2_160K_5Bar
OPT_ddi_sym_8_mc_9_1B_2CN,34.9300000000,1.3025832824,-6.30608,-20445.247030,-4188.48755,-171.238484,-2.14391,2386.59192,-24807.11698,3.54155,499640.89963272935711,h2_160K_5Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2CF3_1B_2CF3,28.0990000000,1.5535340750,-4.62466,-10713.590710,-1096.16104,-80.810916,-1.36723,1650.99000,-11891.92989,2.02144,499640.89963272935711,h2_160K_5Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2SH_ntn_edge,27.3380000000,2.2607490305,-5.14126,-12228.049726,-1565.88554,-102.240807,-1.88771,1646.89311,-13898.06378,2.76770,499640.89963272935711,h2_160K_5Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_2B_2NO2_2B_2NO2,55.8115000000,2.2066357413,-3.64407,-13291.872834,-2105.44315,-107.368252,-2.84892,2410.75047,-15507.53316,1.36200,499640.89963272935711,h2_160K_5Bar
OPT_edq_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2OH,146.1560000000,2.7436806086,-7.24522,-88775.289628,-21066.63685,-920.772401,-26.67365,21263.26656,-110789.37253,5.69864,499640.89963272935711,h2_160K_5Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_2NH2_1B_2NH2,28.3625000000,2.4328773926,-4.45199,-9599.773046,-642.10459,-78.493468,-1.68533,1589.30021,-10322.05643,2.00961,499640.89963272935711,h2_160K_5Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_4CN_1B_4CN,32.0610000000,2.0216881859,-4.50833,-12308.830269,-1709.99532,-108.403927,-1.96915,1762.44142,-14129.19867,2.23711,499640.89963272935711,h2_160K_5Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_2B_4Br_2B_4Br,62.6495000000,1.1980727049,-3.61747,-17507.136068,-763.69231,-126.057078,-3.59918,2195.20933,-18400.48464,1.51254,499640.89963272935711,h2_160K_5Bar
OPT_edq_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_4CN,145.0755000000,2.4492464884,-7.58947,-99270.694375,-14407.42992,-762.878638,-22.34409,15533.56753,-114463.34702,5.34318,499640.89963272935711,h2_160K_5Bar
OPT_eea_sym_6_mc_3_sym_3_on_2_1B_4Br,34.3165000000,1.2534584537,-4.31015,-14485.884479,-413.63345,-122.584903,-1.47186,1333.25330,-15023.57469,2.34929,499640.89963272935711,h2_160K_5Bar
OPT_fcu_sym_12_mc_11_1B_4CN,82.8580000000,1.1435435620,-8.04183,-65560.760381,-10502.32550,-391.110290,-6.99633,8209.17396,-76461.19250,3.68145,499640.89963272935711,h2_160K_5Bar
