MOF_name,molecule,fugacity,loading
SR_hey_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_v3-3c_triazine_Ch_1B_2NO2_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,1.318100631
SR_hof_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2B_2CF3_Ch_1x1x2,CO2,99529.86363115793,0.6261761724
SR_htp_v1-6c_B_Ch_v2-6c_Cr_1_Ch_1B_4CN_Ch_2x2x2,CO2,99529.86363115793,2.6627732273
SR_hyk_v1-4c_Cu_1_Ch_v2-6c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_1B_2Br_Ch_2x2x1,CO2,99529.86363115793,1.0695443562
SR_hyl_v1-3c_triazine_Ch_v2-6c_Cr_1_Ch_v3-4c_bicyclooctane_Ch_1B_2Br_Ch_ntn_edge_2x2x1,CO2,99529.86363115793,2.7874137897
SR_hyx_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_2F_Ch_ntn_edge_2x2x1,CO2,99529.86363115793,3.5529134734
SR_ibe_v1-6c_Zr_1_Ch_v2-3c_B_Ch_1TrU_Ch_1x1x1,CO2,99529.86363115793,1.7332240585
SR_jaj_v1-3c_B_Ch_v2-4c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_1DoU_Ch_1TrU_Ch_2x2x1,CO2,99529.86363115793,1.2664997443
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_B_Ch_1B_2Br_Ch_2x2x1,CO2,99529.86363115793,0.9409097383
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_pyrrole_Ch_1B_4Br_Ch_2x2x1,CO2,99529.86363115793,1.2154249462
SR_jjt_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_v3-3c_triazine_Ch_2B_4CN_Ch_ntn_edge_2x2x1,CO2,99529.86363115793,2.0498700009
SR_kag_v1-6c_Zr_1_Ch_1TrU_Ch_2x2x1,CO2,99529.86363115793,1.5112816687
SR_kew_v1-6c_Cr_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_2B_2NH2_Ch_1x1x2,CO2,99529.86363115793,1.884431066
SR_key_v1-6c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_1B_4CN_Ch_2x2x3,CO2,99529.86363115793,3.0512360882
SR_key_v1-6c_B_Ch_v2-6c_Zr_1_Ch_v3-3c_B_Ch_2B_2CN_Ch_1x1x2,CO2,99529.86363115793,2.6008620858
SR_kez_v1-6c_Cr_1_Ch_v2-3c_pyrrole_Ch_v3-6c_B_Ch_ntn_edge_1TrU_Ch_2x2x2,CO2,99529.86363115793,2.2152480385
SR_koh_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_1B_4CN_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,2.0220926357
SR_kxe_v1-3c_B_Ch_v2-12c_Zr_1_Ch_2B_2F_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,0.9839775684
SR_lcy_v1-6c_Cr_1_Ch_2B_4Br_Ch_1x1x1,CO2,99529.86363115793,0.6999707946
SR_lnj_v1-6c_Cr_1_Ch_v2-3c_triazine_Ch_1DoU_Ch_1TrU_Ch_2x2x1,CO2,99529.86363115793,0.9769555423
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_ntn_edge_2B_2CH3_Ch_2x2x1,CO2,99529.86363115793,2.0647858116
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2NH2_Ch_1x1x1,CO2,99529.86363115793,1.4606157796
SR_maw_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1TrU_Ch_1DoU_Ch_1x1x1,CO2,99529.86363115793,1.3032755239
SR_mcn_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_2B_2OH_Ch_ntn_edge_1x1x2,CO2,99529.86363115793,2.750785676
SR_mcn_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_2B_2Br_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,0.5923923723
SR_mcs_v1-3c_B_Ch_v2-6c_Cr_1_Ch_v3-3c_B_Ch_1B_2SH_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,2.9590270734
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_2B_2CF3_Ch_ntn_edge_2x2x2,CO2,99529.86363115793,1.1729595349
SR_mcs_v1-3c_B_Ch_v2-6c_Zn_1_Ch_v3-3c_pyrrole_Ch_2B_fused_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,1.3761358606
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_1B_2Br_Ch_1x1x1,CO2,99529.86363115793,0.5997298712
SR_mcs_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_triazine_Ch_2B_2Br_Ch_1x1x1,CO2,99529.86363115793,0.5308387251
SR_mhg_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_1DoU_Ch_1TrU_Ch_1x1x2,CO2,99529.86363115793,0.4938427316
SR_mmn_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_v3-4c_1anC_Ch_1B_2SH_Ch_1x1x1,CO2,99529.86363115793,2.8788470766
SR_mod_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-3c_triazine_Ch_v4-6c_Zr_1_Ch_1B_2OH_Ch_1x1x2,CO2,99529.86363115793,2.4133527989
SR_mrc_v1-6c_Zn_1_Ch_v2-4c_1anC_Ch_ntn_edge_1DoU_Ch_2x2x2,CO2,99529.86363115793,3.7028585194
SR_mrc_v1-6c_Zr_1_Ch_v2-4c_bicyclooctane_Ch_1B_2F_Ch_2x1x2,CO2,99529.86363115793,2.1217422907
SR_msq_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_v3-6c_bicyclooctane_Ch_1B_2OH_Ch_1x2x2,CO2,99529.86363115793,2.6511490832
SR_muo_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_v3-3c_pyrrole_Ch_ntn_edge_1B_4CN_Ch_1x1x2,CO2,99529.86363115793,3.4493211659
SR_muo_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_v3-3c_triazine_Ch_2B_4F_Ch_ntn_edge_1x1x2,CO2,99529.86363115793,1.6319042201
SR_myc_v1-6c_Zn_1_Ch_v2-3c_triazine_Ch_ntn_edge_1B_2NH2_Ch_1x1x1,CO2,99529.86363115793,2.044785955
SR_myc_v1-6c_Zr_1_Ch_v2-3c_pyrrole_Ch_1B_4CN_Ch_1x1x1,CO2,99529.86363115793,2.4538909203
SR_nba_v1-4c_Cu_1_Ch_v2-3c_B_Ch_ntn_edge_2B_2SH_Ch_1x1x1,CO2,99529.86363115793,1.0228236691
SR_nbo_v1-4c_Cu_1_Ch_1B_2CN_Ch_2x2x2,CO2,99529.86363115793,0.986491157
SR_nht_v1-6c_Cr_1_Ch_v2-3c_B_Ch_v3-3c_triazine_Ch_1B_2CH3_Ch_ntn_edge_2x2x1,CO2,99529.86363115793,2.5268252453
SR_nip_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_ntn_edge_2B_2CF3_Ch_2x1x1,CO2,99529.86363115793,1.5255876193
SR_nkb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_1B_2NH2_Ch_1x1x2,CO2,99529.86363115793,2.5364796778
SR_nkb_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_ntn_edge_1B_4CN_Ch_1x1x2,CO2,99529.86363115793,3.694374269
SR_nkc_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_v3-3c_pyrrole_Ch_1TrU_Ch_1DoU_Ch_2x2x1,CO2,99529.86363115793,3.1340121307
SR_nkc_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_triazine_Ch_ntn_edge_1B_2SH_Ch_2x2x1,CO2,99529.86363115793,2.5646968109
SR_nkq_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_ntn_edge_1B_2OH_Ch_2x1x2,CO2,99529.86363115793,4.8225737421
SR_nkq_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_ntn_edge_2B_2NH2_Ch_2x1x2,CO2,99529.86363115793,1.4260583139
SR_nkq_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_1B_2NH2_Ch_ntn_edge_3x1x2,CO2,99529.86363115793,5.5702856697
